X,Y,Z,licence
411840,5734260,68.4555818,
411940,5734260,68.37414972,
412040,5734260,68.3125902,
402040,5734160,65.03098056,
402140,5734160,65.4827032,
402240,5734160,66.13416112,
402340,5734160,66.88988648,
402440,5734160,67.59196088,
402540,5734160,68.16761284,
402640,5734160,68.57710912,
402740,5734160,68.85687776,
402840,5734160,69.11950812,
402940,5734160,69.40447928,
403040,5734160,69.65357508,
403140,5734160,69.8924884,
403240,5734160,70.14881992,
403340,5734160,70.42655444,
403440,5734160,70.7045684,
403540,5734160,70.97311196,
403640,5734160,71.2397094,
403740,5734160,71.51337212,
403840,5734160,71.79668632,
403940,5734160,72.08996188,
404040,5734160,72.4047828,
404140,5734160,72.71125244,
404240,5734160,72.98091392,
404340,5734160,73.18309912,
404440,5734160,73.30765348,
404540,5734160,73.36893832,
404640,5734160,73.38528988,
404740,5734160,73.3683706,
404840,5734160,73.32240144,
404940,5734160,73.24201104,
405040,5734160,73.11284848,
405140,5734160,72.93056884,
405240,5734160,72.7018522,
405340,5734160,72.45258852,
405440,5734160,72.2235132,
405540,5734160,72.0401176,
405640,5734160,71.913808,
405740,5734160,71.83987668,
405840,5734160,71.82934876,
405940,5734160,71.87826164,
406040,5734160,71.98517672,
406140,5734160,72.14821288,
406240,5734160,72.34021268,
406340,5734160,72.51674108,
406440,5734160,72.63368936,
406540,5734160,72.67841704,
406640,5734160,72.63849604,
406740,5734160,72.5250348,
406840,5734160,72.3784012,
406940,5734160,72.21270328,
407040,5734160,72.05788596,
407140,5734160,71.9139652,
407240,5734160,71.79111836,
407340,5734160,71.71337708,
407440,5734160,71.6545502,
407540,5734160,71.602109,
407640,5734160,71.55417756,
407740,5734160,71.50399268,
407840,5734160,71.43244388,
407940,5734160,71.3370258,
408040,5734160,71.22439176,
408140,5734160,71.09319368,
408240,5734160,70.94956788,
408340,5734160,70.81132664,
408440,5734160,70.73343472,
408540,5734160,70.76307956,
408640,5734160,70.89608488,
408740,5734160,71.12639372,
408840,5734160,71.441554,
408940,5734160,71.79690708,
409040,5734160,72.07967536,
409140,5734160,72.20935356,
409240,5734160,72.1984182,
409340,5734160,72.03909428,
409440,5734160,71.73810984,
409540,5734160,71.39261664,
409640,5734160,71.0685224,
409740,5734160,70.76328316,
409840,5734160,70.47526012,
409940,5734160,70.2035218,
410040,5734160,69.95833336,
410140,5734160,69.73000092,
410240,5734160,69.52362112,
410340,5734160,69.3502542,
410440,5734160,69.2085934,
410540,5734160,69.09119504,
410640,5734160,68.99223692,
410740,5734160,68.90976676,
410840,5734160,68.83588292,
410940,5734160,68.77988676,
411040,5734160,68.74800752,
411140,5734160,68.72633084,
411240,5734160,68.71209812,
411340,5734160,68.70512328,
411440,5734160,68.71016932,
411540,5734160,68.72476108,
411640,5734160,68.73399684,
411740,5734160,68.70568756,
411840,5734160,68.63067704,
411940,5734160,68.52770968,
412040,5734160,68.4595108,
402040,5734060,65.348645,
402140,5734060,65.76623256,
402240,5734060,66.39322872,
402340,5734060,67.13865048,
402440,5734060,67.83764068,
402540,5734060,68.41491176,
402640,5734060,68.82965092,
402740,5734060,69.12824652,
402840,5734060,69.39277532,
402940,5734060,69.63293328,
403040,5734060,69.85611656,
403140,5734060,70.09552792,
403240,5734060,70.3603534,
403340,5734060,70.63019048,
403440,5734060,70.89612316,
403540,5734060,71.1580814,
403640,5734060,71.4268048,
403740,5734060,71.70589296,
403840,5734060,71.9907248,
403940,5734060,72.27655984,
404040,5734060,72.5749972,
404140,5734060,72.8705294,
404240,5734060,73.1432764,
404340,5734060,73.36840724,
404440,5734060,73.53002144,
404540,5734060,73.6271496,
404640,5734060,73.66357728,
404740,5734060,73.65214876,
404840,5734060,73.60677676,
404940,5734060,73.5265226,
405040,5734060,73.39655184,
405140,5734060,73.2221076,
405240,5734060,73.01681216,
405340,5734060,72.78946296,
405440,5734060,72.58590844,
405540,5734060,72.44770896,
405640,5734060,72.3794586,
405740,5734060,72.37082796,
405840,5734060,72.4273014,
405940,5734060,72.53855416,
406040,5734060,72.7121832,
406140,5734060,72.93016888,
406240,5734060,73.1576092,
406340,5734060,73.37180152,
406440,5734060,73.51939732,
406540,5734060,73.58204656,
406640,5734060,73.54726668,
406740,5734060,73.42331724,
406840,5734060,73.25800876,
406940,5734060,73.05531772,
407040,5734060,72.8635132,
407140,5734060,72.68458428,
407240,5734060,72.52019352,
407340,5734060,72.4065146,
407440,5734060,72.31740196,
407540,5734060,72.23221432,
407640,5734060,72.14819296,
407740,5734060,72.07209504,
407840,5734060,71.98577212,
407940,5734060,71.8756794,
408040,5734060,71.7636426,
408140,5734060,71.64368956,
408240,5734060,71.50573676,
408340,5734060,71.3493682,
408440,5734060,71.23569368,
408540,5734060,71.23640016,
408640,5734060,71.3635556,
408740,5734060,71.6189432,
408840,5734060,71.97669864,
408940,5734060,72.37782992,
409040,5734060,72.68338132,
409140,5734060,72.83355656,
409240,5734060,72.84320268,
409340,5734060,72.69500428,
409440,5734060,72.40583868,
409540,5734060,72.05225736,
409640,5734060,71.69857668,
409740,5734060,71.36402396,
409840,5734060,71.0428384,
409940,5734060,70.73207828,
410040,5734060,70.45184996,
410140,5734060,70.18742712,
410240,5734060,69.93975672,
410340,5734060,69.72638432,
410440,5734060,69.5515976,
410540,5734060,69.41166876,
410640,5734060,69.2922248,
410740,5734060,69.1902658,
410840,5734060,69.1094158,
410940,5734060,69.05694576,
411040,5734060,69.03373704,
411140,5734060,69.02098232,
411240,5734060,69.01668676,
411340,5734060,69.01243172,
411440,5734060,69.0035796,
411540,5734060,68.98680852,
411640,5734060,68.96150116,
411740,5734060,68.90945832,
411840,5734060,68.81310268,
411940,5734060,68.69595796,
412040,5734060,68.6256072,
402040,5733960,65.6068054,
402140,5733960,66.0128674,
402240,5733960,66.62561708,
402340,5733960,67.34943152,
402440,5733960,68.0636594,
402540,5733960,68.67301404,
402640,5733960,69.11877532,
402740,5733960,69.4266818,
402840,5733960,69.6568646,
402940,5733960,69.86201728,
403040,5733960,70.08387208,
403140,5733960,70.3287082,
403240,5733960,70.59159028,
403340,5733960,70.84504696,
403440,5733960,71.09640872,
403540,5733960,71.35551644,
403640,5733960,71.62540376,
403740,5733960,71.90278504,
403840,5733960,72.18123344,
403940,5733960,72.45880304,
404040,5733960,72.74261164,
404140,5733960,73.03086032,
404240,5733960,73.31272916,
404340,5733960,73.56289668,
404440,5733960,73.76065368,
404540,5733960,73.88765988,
404640,5733960,73.93594972,
404740,5733960,73.92640016,
404840,5733960,73.88778348,
404940,5733960,73.81644112,
405040,5733960,73.67716192,
405140,5733960,73.49816288,
405240,5733960,73.32206428,
405340,5733960,73.15008176,
405440,5733960,73.00830656,
405540,5733960,72.94649748,
405640,5733960,72.9692478,
405740,5733960,73.04557796,
405840,5733960,73.17860996,
405940,5733960,73.34953596,
406040,5733960,73.57029536,
406140,5733960,73.81156436,
406240,5733960,74.05483336,
406340,5733960,74.2997094,
406440,5733960,74.47746528,
406540,5733960,74.56590416,
406640,5733960,74.55124356,
406740,5733960,74.42406736,
406840,5733960,74.23177968,
406940,5733960,73.99071568,
407040,5733960,73.75491396,
407140,5733960,73.53425784,
407240,5733960,73.33821352,
407340,5733960,73.20493048,
407440,5733960,73.0913556,
407540,5733960,72.97345104,
407640,5733960,72.83884272,
407740,5733960,72.713172,
407840,5733960,72.5809848,
407940,5733960,72.4523242,
408040,5733960,72.33311436,
408140,5733960,72.20780764,
408240,5733960,72.05312832,
408340,5733960,71.86456152,
408440,5733960,71.71891992,
408540,5733960,71.69983124,
408640,5733960,71.84203884,
408740,5733960,72.13293988,
408840,5733960,72.5566428,
408940,5733960,73.01842464,
409040,5733960,73.36960788,
409140,5733960,73.5592334,
409240,5733960,73.57465428,
409340,5733960,73.40446168,
409440,5733960,73.09081592,
409540,5733960,72.7109028,
409640,5733960,72.33522312,
409740,5733960,71.97600308,
409840,5733960,71.63110684,
409940,5733960,71.29231532,
410040,5733960,70.9752838,
410140,5733960,70.67963188,
410240,5733960,70.39471828,
410340,5733960,70.1388398,
410440,5733960,69.9180762,
410540,5733960,69.74894168,
410640,5733960,69.60590544,
410740,5733960,69.47944796,
410840,5733960,69.37368108,
410940,5733960,69.29609164,
411040,5733960,69.2508544,
411140,5733960,69.23361152,
411240,5733960,69.23358788,
411340,5733960,69.23542916,
411440,5733960,69.2255728,
411540,5733960,69.19988656,
411640,5733960,69.15958524,
411740,5733960,69.09623592,
411840,5733960,68.99493344,
411940,5733960,68.8757796,
412040,5733960,68.808316,
402040,5733860,65.9320854,
402140,5733860,66.27690912,
402240,5733860,66.82511296,
402340,5733860,67.5510092,
402440,5733860,68.29909608,
402540,5733860,68.93927616,
402640,5733860,69.39271612,
402740,5733860,69.68819032,
402840,5733860,69.90738976,
402940,5733860,70.11866544,
403040,5733860,70.35067688,
403140,5733860,70.59194116,
403240,5733860,70.83280984,
403340,5733860,71.07170716,
403440,5733860,71.31399396,
403540,5733860,71.57143892,
403640,5733860,71.83648752,
403740,5733860,72.1049064,
403840,5733860,72.3727564,
403940,5733860,72.6441272,
404040,5733860,72.92059964,
404140,5733860,73.20644908,
404240,5733860,73.49525908,
404340,5733860,73.76212064,
404440,5733860,73.9814206,
404540,5733860,74.12812376,
404640,5733860,74.19377512,
404740,5733860,74.19969788,
404840,5733860,74.1694006,
404940,5733860,74.10624724,
405040,5733860,73.9768954,
405140,5733860,73.80635132,
405240,5733860,73.65978532,
405340,5733860,73.5543698,
405440,5733860,73.51222012,
405540,5733860,73.56679104,
405640,5733860,73.69671508,
405740,5733860,73.86044288,
405840,5733860,74.04766764,
405940,5733860,74.25894144,
406040,5733860,74.49903656,
406140,5733860,74.74823756,
406240,5733860,75.00471652,
406340,5733860,75.26365968,
406440,5733860,75.46481628,
406540,5733860,75.58979732,
406640,5733860,75.61129672,
406740,5733860,75.51591916,
406840,5733860,75.31341096,
406940,5733860,75.03669772,
407040,5733860,74.76007964,
407140,5733860,74.49529948,
407240,5733860,74.25514348,
407340,5733860,74.09619012,
407440,5733860,73.95918056,
407540,5733860,73.80314368,
407640,5733860,73.62148076,
407740,5733860,73.43332308,
407840,5733860,73.2362756,
407940,5733860,73.0565466,
408040,5733860,72.90226172,
408140,5733860,72.76043032,
408240,5733860,72.58430328,
408340,5733860,72.3811844,
408440,5733860,72.22976408,
408540,5733860,72.21301216,
408640,5733860,72.35354276,
408740,5733860,72.67855328,
408840,5733860,73.17650564,
408940,5733860,73.71247344,
409040,5733860,74.11458216,
409140,5733860,74.30738364,
409240,5733860,74.31378276,
409340,5733860,74.12252624,
409440,5733860,73.7667346,
409540,5733860,73.3677428,
409640,5733860,72.97197024,
409740,5733860,72.5980972,
409840,5733860,72.23641992,
409940,5733860,71.87290524,
410040,5733860,71.52559692,
410140,5733860,71.19746648,
410240,5733860,70.87838268,
410340,5733860,70.59034756,
410440,5733860,70.3366244,
410540,5733860,70.12304072,
410640,5733860,69.94202328,
410740,5733860,69.78938144,
410840,5733860,69.6589146,
410940,5733860,69.54938908,
411040,5733860,69.4753806,
411140,5733860,69.44704984,
411240,5733860,69.45178836,
411340,5733860,69.46434876,
411440,5733860,69.45869048,
411540,5733860,69.42536804,
411640,5733860,69.36720212,
411740,5733860,69.28679752,
411840,5733860,69.18590064,
411940,5733860,69.07359492,
412040,5733860,69.0108214,
402040,5733760,66.10591912,
402140,5733760,66.46547484,
402240,5733760,67.00286776,
402340,5733760,67.77868688,
402440,5733760,68.54894752,
402540,5733760,69.19762968,
402640,5733760,69.65857396,
402740,5733760,69.962735,
402840,5733760,70.19103024,
402940,5733760,70.40749552,
403040,5733760,70.63668156,
403140,5733760,70.86637152,
403240,5733760,71.08718112,
403340,5733760,71.3171808,
403440,5733760,71.55891208,
403540,5733760,71.80761192,
403640,5733760,72.06001076,
403740,5733760,72.31778592,
403840,5733760,72.57762476,
403940,5733760,72.84314244,
404040,5733760,73.11526028,
404140,5733760,73.39303424,
404240,5733760,73.67727112,
404340,5733760,73.95093296,
404440,5733760,74.185344,
404540,5733760,74.35423968,
404640,5733760,74.45059512,
404740,5733760,74.4829724,
404840,5733760,74.457084,
404940,5733760,74.37953308,
405040,5733760,74.26110604,
405140,5733760,74.1313682,
405240,5733760,74.04489804,
405340,5733760,74.02561284,
405440,5733760,74.09658212,
405540,5733760,74.28319524,
405640,5733760,74.52620392,
405740,5733760,74.77002012,
405840,5733760,74.99628088,
405940,5733760,75.22787876,
406040,5733760,75.46085676,
406140,5733760,75.70052576,
406240,5733760,75.95771584,
406340,5733760,76.22005,
406440,5733760,76.45042632,
406540,5733760,76.62522036,
406640,5733760,76.69174136,
406740,5733760,76.65079444,
406840,5733760,76.48280724,
406940,5733760,76.21525636,
407040,5733760,75.90745088,
407140,5733760,75.60682588,
407240,5733760,75.32735448,
407340,5733760,75.12514372,
407440,5733760,74.94985544,
407540,5733760,74.75098056,
407640,5733760,74.50941868,
407740,5733760,74.24759856,
407840,5733760,73.96140048,
407940,5733760,73.70008612,
408040,5733760,73.49630984,
408140,5733760,73.31915136,
408240,5733760,73.1229318,
408340,5733760,72.93004764,
408440,5733760,72.80180148,
408540,5733760,72.8004718,
408640,5733760,72.9724152,
408740,5733760,73.34367528,
408840,5733760,73.88983912,
408940,5733760,74.46254612,
409040,5733760,74.8632632,
409140,5733760,75.05616116,
409240,5733760,75.0413818,
409340,5733760,74.81750828,
409440,5733760,74.4422662,
409540,5733760,74.026007,
409640,5733760,73.61669732,
409740,5733760,73.22280396,
409840,5733760,72.84790524,
409940,5733760,72.47323656,
410040,5733760,72.09513572,
410140,5733760,71.73984224,
410240,5733760,71.39604952,
410340,5733760,71.06894188,
410440,5733760,70.77728464,
410540,5733760,70.537182,
410640,5733760,70.32751584,
410740,5733760,70.13098112,
410840,5733760,69.96516692,
410940,5733760,69.8292154,
411040,5733760,69.74223908,
411140,5733760,69.71303916,
411240,5733760,69.72901372,
411340,5733760,69.75919312,
411440,5733760,69.7614514,
411540,5733760,69.7182336,
411640,5733760,69.63414884,
411740,5733760,69.52325896,
411840,5733760,69.4059668,
411940,5733760,69.29915644,
412040,5733760,69.2468948,
402040,5733660,66.21231508,
402140,5733660,66.58432684,
402240,5733660,67.18178676,
402340,5733660,67.9987406,
402440,5733660,68.77960472,
402540,5733660,69.44741032,
402640,5733660,69.9396234,
402740,5733660,70.26804048,
402840,5733660,70.50253752,
402940,5733660,70.70926612,
403040,5733660,70.9257138,
403140,5733660,71.1425254,
403240,5733660,71.36094812,
403340,5733660,71.59121404,
403440,5733660,71.82698492,
403540,5733660,72.06306704,
403640,5733660,72.30402748,
403740,5733660,72.54954076,
403840,5733660,72.80076968,
403940,5733660,73.05593628,
404040,5733660,73.31861244,
404140,5733660,73.58494472,
404240,5733660,73.858305,
404340,5733660,74.13492944,
404440,5733660,74.38434964,
404540,5733660,74.57980376,
404640,5733660,74.70787772,
404740,5733660,74.7651578,
404840,5733660,74.74661872,
404940,5733660,74.65756624,
405040,5733660,74.54479588,
405140,5733660,74.46701344,
405240,5733660,74.4606152,
405340,5733660,74.54142356,
405440,5733660,74.7387348,
405540,5733660,75.06333188,
405640,5733660,75.40963532,
405740,5733660,75.71781312,
405840,5733660,75.97371552,
405940,5733660,76.20530968,
406040,5733660,76.42995268,
406140,5733660,76.65594668,
406240,5733660,76.90313904,
406340,5733660,77.1615008,
406440,5733660,77.41728348,
406540,5733660,77.62581052,
406640,5733660,77.76121632,
406740,5733660,77.79283384,
406840,5733660,77.68611844,
406940,5733660,77.42788632,
407040,5733660,77.09515784,
407140,5733660,76.7751096,
407240,5733660,76.47516816,
407340,5733660,76.23248076,
407440,5733660,76.0217956,
407540,5733660,75.78477736,
407640,5733660,75.4626934,
407740,5733660,75.11596868,
407840,5733660,74.7389658,
407940,5733660,74.38409572,
408040,5733660,74.10640352,
408140,5733660,73.89796904,
408240,5733660,73.69828668,
408340,5733660,73.53737156,
408440,5733660,73.47304136,
408540,5733660,73.54871396,
408640,5733660,73.78234624,
408740,5733660,74.21346648,
408840,5733660,74.79475704,
408940,5733660,75.3720704,
409040,5733660,75.76176,
409140,5733660,75.91339428,
409240,5733660,75.8482524,
409340,5733660,75.5723764,
409440,5733660,75.13761348,
409540,5733660,74.6862766,
409640,5733660,74.26202736,
409740,5733660,73.853743,
409840,5733660,73.46351916,
409940,5733660,73.07976624,
410040,5733660,72.68596984,
410140,5733660,72.30540408,
410240,5733660,71.92867348,
410340,5733660,71.57383484,
410440,5733660,71.24702672,
410540,5733660,70.96547424,
410640,5733660,70.7316452,
410740,5733660,70.50980868,
410840,5733660,70.3176736,
410940,5733660,70.17241156,
411040,5733660,70.08721868,
411140,5733660,70.06847448,
411240,5733660,70.1037314,
411340,5733660,70.15119692,
411440,5733660,70.15763556,
411540,5733660,70.10187988,
411640,5733660,69.98876136,
411740,5733660,69.83219524,
411840,5733660,69.67755404,
411940,5733660,69.5585226,
412040,5733660,69.5080748,
402040,5733560,66.34725644,
402140,5733560,66.735334,
402240,5733560,67.38297572,
402340,5733560,68.220473,
402440,5733560,69.01951996,
402540,5733560,69.70171088,
402640,5733560,70.21631568,
402740,5733560,70.55375908,
402840,5733560,70.78630188,
402940,5733560,70.99852292,
403040,5733560,71.21862572,
403140,5733560,71.43679632,
403240,5733560,71.65706692,
403340,5733560,71.88401976,
403440,5733560,72.10838804,
403540,5733560,72.33566192,
403640,5733560,72.56770692,
403740,5733560,72.80108424,
403840,5733560,73.03954192,
403940,5733560,73.28622952,
404040,5733560,73.53667204,
404140,5733560,73.79192428,
404240,5733560,74.0585126,
404340,5733560,74.33763676,
404440,5733560,74.59649348,
404540,5733560,74.80853348,
404640,5733560,74.95631172,
404740,5733560,75.03305368,
404840,5733560,75.03483556,
404940,5733560,74.9542224,
405040,5733560,74.84682012,
405140,5733560,74.81625492,
405240,5733560,74.895759,
405340,5733560,75.09400632,
405440,5733560,75.42420348,
405540,5733560,75.86291448,
405640,5733560,76.2853088,
405740,5733560,76.63158816,
405840,5733560,76.90879304,
405940,5733560,77.14345548,
406040,5733560,77.36744172,
406140,5733560,77.60076512,
406240,5733560,77.84865,
406340,5733560,78.09931552,
406440,5733560,78.35432548,
406540,5733560,78.59097692,
406640,5733560,78.78436048,
406740,5733560,78.89149808,
406840,5733560,78.8407778,
406940,5733560,78.62886752,
407040,5733560,78.301191,
407140,5733560,77.94252776,
407240,5733560,77.59311884,
407340,5733560,77.28975164,
407440,5733560,77.04124236,
407540,5733560,76.763407,
407640,5733560,76.38021368,
407740,5733560,75.95844208,
407840,5733560,75.51108988,
407940,5733560,75.0739274,
408040,5733560,74.72245736,
408140,5733560,74.4877722,
408240,5733560,74.30723596,
408340,5733560,74.21932736,
408440,5733560,74.26070836,
408540,5733560,74.4464016,
408640,5733560,74.77746568,
408740,5733560,75.27296696,
408840,5733560,75.88259096,
408940,5733560,76.44357944,
409040,5733560,76.7955526,
409140,5733560,76.91230556,
409240,5733560,76.77894564,
409340,5733560,76.4210672,
409440,5733560,75.9077764,
409540,5733560,75.39774748,
409640,5733560,74.93244452,
409740,5733560,74.49662844,
409840,5733560,74.08426728,
409940,5733560,73.68850924,
410040,5733560,73.28861608,
410140,5733560,72.88816228,
410240,5733560,72.48946512,
410340,5733560,72.09481408,
410440,5733560,71.73917548,
410540,5733560,71.42957084,
410640,5733560,71.15928856,
410740,5733560,70.92676332,
410840,5733560,70.7304648,
410940,5733560,70.59487944,
411040,5733560,70.52325352,
411140,5733560,70.5257046,
411240,5733560,70.58597748,
411340,5733560,70.64767764,
411440,5733560,70.64900816,
411540,5733560,70.5737854,
411640,5733560,70.4271162,
411740,5733560,70.22819064,
411840,5733560,70.02846596,
411940,5733560,69.88004332,
412040,5733560,69.8201538,
402040,5733460,66.50807276,
402140,5733460,66.92590272,
402240,5733460,67.59398256,
402340,5733460,68.4331504,
402440,5733460,69.25945304,
402540,5733460,69.95796024,
402640,5733460,70.48743932,
402740,5733460,70.8312286,
402840,5733460,71.07331148,
402940,5733460,71.2937854,
403040,5733460,71.514957,
403140,5733460,71.73614536,
403240,5733460,71.9559052,
403340,5733460,72.17716276,
403440,5733460,72.39855964,
403540,5733460,72.62170288,
403640,5733460,72.84571408,
403740,5733460,73.07027992,
403840,5733460,73.3008664,
403940,5733460,73.5371572,
404040,5733460,73.77698956,
404140,5733460,74.0245612,
404240,5733460,74.28549136,
404340,5733460,74.55300752,
404440,5733460,74.80576212,
404540,5733460,75.02389964,
404640,5733460,75.187457,
404740,5733460,75.2834818,
404840,5733460,75.302897,
404940,5733460,75.25190088,
405040,5733460,75.19238544,
405140,5733460,75.22387236,
405240,5733460,75.3956552,
405340,5733460,75.70559168,
405440,5733460,76.13901672,
405540,5733460,76.64921728,
405640,5733460,77.10444156,
405740,5733460,77.47312496,
405840,5733460,77.76423132,
405940,5733460,78.01746764,
406040,5733460,78.25227384,
406140,5733460,78.48621436,
406240,5733460,78.73387212,
406340,5733460,78.9926486,
406440,5733460,79.25680228,
406540,5733460,79.50435788,
406640,5733460,79.72262148,
406740,5733460,79.86413792,
406840,5733460,79.86522924,
406940,5733460,79.70380856,
407040,5733460,79.3950018,
407140,5733460,79.02005276,
407240,5733460,78.62898924,
407340,5733460,78.27737128,
407440,5733460,77.971319,
407540,5733460,77.65682556,
407640,5733460,77.22943628,
407740,5733460,76.74948736,
407840,5733460,76.24760164,
407940,5733460,75.75245756,
408040,5733460,75.3385944,
408140,5733460,75.08705628,
408240,5733460,74.94647276,
408340,5733460,74.95895356,
408440,5733460,75.12760596,
408540,5733460,75.44566892,
408640,5733460,75.89656256,
408740,5733460,76.45536376,
408840,5733460,77.06288204,
408940,5733460,77.60702216,
409040,5733460,77.9326492,
409140,5733460,77.99892396,
409240,5733460,77.8044824,
409340,5733460,77.38563568,
409440,5733460,76.79339176,
409540,5733460,76.20180532,
409640,5733460,75.66780704,
409740,5733460,75.18250052,
409840,5733460,74.73708988,
409940,5733460,74.3160102,
410040,5733460,73.91104832,
410140,5733460,73.49407072,
410240,5733460,73.06748296,
410340,5733460,72.64959348,
410440,5733460,72.25755532,
410540,5733460,71.89818112,
410640,5733460,71.60698848,
410740,5733460,71.37249364,
410840,5733460,71.17851524,
410940,5733460,71.06320468,
411040,5733460,71.026081,
411140,5733460,71.07109864,
411240,5733460,71.18267276,
411340,5733460,71.27974856,
411440,5733460,71.28494108,
411540,5733460,71.18883296,
411640,5733460,70.99426148,
411740,5733460,70.72737248,
411840,5733460,70.46628688,
411940,5733460,70.25969908,
412040,5733460,70.180455,
402040,5733360,66.72019108,
402140,5733360,67.14773468,
402240,5733360,67.79217736,
402340,5733360,68.63648684,
402440,5733360,69.4927692,
402540,5733360,70.21311712,
402640,5733360,70.75502936,
402740,5733360,71.12708672,
402840,5733360,71.3858374,
402940,5733360,71.59554068,
403040,5733360,71.80595136,
403140,5733360,72.0256682,
403240,5733360,72.24455164,
403340,5733360,72.46736176,
403440,5733360,72.69242276,
403540,5733360,72.91422024,
403640,5733360,73.13379124,
403740,5733360,73.35490024,
403840,5733360,73.58115356,
403940,5733360,73.80949772,
404040,5733360,74.04020016,
404140,5733360,74.28140316,
404240,5733360,74.52740724,
404340,5733360,74.77191404,
404440,5733360,75.0165674,
404540,5733360,75.24185276,
404640,5733360,75.41891264,
404740,5733360,75.5372608,
404840,5733360,75.58373908,
404940,5733360,75.57281792,
405040,5733360,75.57773064,
405140,5733360,75.68284328,
405240,5733360,75.93011328,
405340,5733360,76.32364572,
405440,5733360,76.84696664,
405540,5733360,77.39681372,
405640,5733360,77.88354708,
405740,5733360,78.27739652,
405840,5733360,78.60023664,
405940,5733360,78.88118184,
406040,5733360,79.12781552,
406140,5733360,79.38624304,
406240,5733360,79.6454804,
406340,5733360,79.90051024,
406440,5733360,80.1385572,
406540,5733360,80.3594118,
406640,5733360,80.562369,
406740,5733360,80.69803568,
406840,5733360,80.72133052,
406940,5733360,80.60253076,
407040,5733360,80.33905576,
407140,5733360,79.97651944,
407240,5733360,79.56101484,
407340,5733360,79.1572394,
407440,5733360,78.8145246,
407540,5733360,78.44955592,
407640,5733360,77.97186272,
407740,5733360,77.4579724,
407840,5733360,76.92219148,
407940,5733360,76.38653228,
408040,5733360,75.93770992,
408140,5733360,75.6813262,
408240,5733360,75.61201108,
408340,5733360,75.72098632,
408440,5733360,76.0112284,
408540,5733360,76.48200656,
408640,5733360,77.08013668,
408740,5733360,77.72553676,
408840,5733360,78.37459648,
408940,5733360,78.96211388,
409040,5733360,79.2657076,
409140,5733360,79.2516812,
409240,5733360,78.9869648,
409340,5733360,78.49332332,
409440,5733360,77.82016048,
409540,5733360,77.1453498,
409640,5733360,76.51777688,
409740,5733360,75.94774692,
409840,5733360,75.44081268,
409940,5733360,74.98087764,
410040,5733360,74.54671544,
410140,5733360,74.10603144,
410240,5733360,73.66328668,
410340,5733360,73.21410032,
410440,5733360,72.7984366,
410540,5733360,72.4080664,
410640,5733360,72.07930732,
410740,5733360,71.84192904,
410840,5733360,71.68730468,
410940,5733360,71.6177468,
411040,5733360,71.6377674,
411140,5733360,71.74101688,
411240,5733360,71.90213496,
411340,5733360,72.045891,
411440,5733360,72.06542548,
411540,5733360,71.95425148,
411640,5733360,71.71701504,
411740,5733360,71.37635044,
411840,5733360,71.02637092,
411940,5733360,70.7554748,
412040,5733360,70.6393572,
402040,5733260,66.99340332,
402140,5733260,67.36236452,
402240,5733260,67.97673528,
402340,5733260,68.85554624,
402440,5733260,69.72926244,
402540,5733260,70.46502496,
402640,5733260,71.0192664,
402740,5733260,71.40658904,
402840,5733260,71.6668136,
402940,5733260,71.8787054,
403040,5733260,72.09745176,
403140,5733260,72.32044408,
403240,5733260,72.5400428,
403340,5733260,72.76303256,
403440,5733260,72.98574412,
403540,5733260,73.20553224,
403640,5733260,73.42831656,
403740,5733260,73.65045464,
403840,5733260,73.8714124,
403940,5733260,74.09325872,
404040,5733260,74.318691,
404140,5733260,74.55192656,
404240,5733260,74.7820084,
404340,5733260,75.01516116,
404440,5733260,75.26285056,
404540,5733260,75.49949272,
404640,5733260,75.69354928,
404740,5733260,75.8332856,
404840,5733260,75.89625764,
404940,5733260,75.9067276,
405040,5733260,75.95236048,
405140,5733260,76.11855312,
405240,5733260,76.41980264,
405340,5733260,76.87186912,
405440,5733260,77.45635464,
405540,5733260,78.04338432,
405640,5733260,78.56255924,
405740,5733260,79.02505584,
405840,5733260,79.41731472,
405940,5733260,79.7597626,
406040,5733260,80.04950104,
406140,5733260,80.3200424,
406240,5733260,80.558973,
406340,5733260,80.78546668,
406440,5733260,80.97009552,
406540,5733260,81.13101624,
406640,5733260,81.2672198,
406740,5733260,81.358443,
406840,5733260,81.37706696,
406940,5733260,81.29466984,
407040,5733260,81.08005788,
407140,5733260,80.73955808,
407240,5733260,80.33600156,
407340,5733260,79.91277768,
407440,5733260,79.52070592,
407540,5733260,79.11988056,
407640,5733260,78.61092104,
407740,5733260,78.0789996,
407840,5733260,77.52272928,
407940,5733260,76.9808032,
408040,5733260,76.54438932,
408140,5733260,76.34023288,
408240,5733260,76.34815404,
408340,5733260,76.53759736,
408440,5733260,76.9124366,
408540,5733260,77.51763944,
408640,5733260,78.22930332,
408740,5733260,78.95984004,
408840,5733260,79.68288016,
408940,5733260,80.36607964,
409040,5733260,80.70318844,
409140,5733260,80.69385036,
409240,5733260,80.3792102,
409340,5733260,79.80577272,
409440,5733260,79.06049776,
409540,5733260,78.28406796,
409640,5733260,77.54016908,
409740,5733260,76.86574868,
409840,5733260,76.26101584,
409940,5733260,75.71904544,
410040,5733260,75.22265936,
410140,5733260,74.74061312,
410240,5733260,74.27468192,
410340,5733260,73.80451572,
410440,5733260,73.34098296,
410540,5733260,72.9391,
410640,5733260,72.58606936,
410740,5733260,72.32612928,
410840,5733260,72.21756536,
